term_original,best_domain,top_score,second_score,margin,cluster_id,cluster_confidence,cluster_label
8.5 hours sleep,sleep_quality,0.61710584,0.3164726,0.30063325,-1,0.0,noise
v late sleeping pattern,sleep_quality,0.60519683,0.3045731,0.30062374,-1,0.0,noise
5< hrs of sleep,sleep_quality,0.5786916,0.27868256,0.30000904,-1,0.0,noise
5hours of sleep,sleep_quality,0.6786664,0.37879425,0.29987216,-1,0.0,noise
over 8 hours of sleep,sleep_quality,0.62908053,0.3292245,0.29985604,-1,0.0,noise
restless nap,sleep_quality,0.7598628,0.46006662,0.29979616,-1,0.0,noise
bad sleep night,sleep_quality,0.8234707,0.5242488,0.29922193,-1,0.0,noise
8 hours sleep,sleep_quality,0.67977166,0.38061556,0.2991561,-1,0.0,noise
8.75 hours sleep,sleep_quality,0.5895157,0.29046178,0.2990539,-1,0.0,noise
Bad nights sleep,sleep_quality,0.79475516,0.4957516,0.29900357,-1,0.0,noise
14 hours of sleep,sleep_quality,0.6202215,0.32153654,0.29868495,-1,0.0,noise
Poor sleep quality,sleep_quality,0.75100166,0.4527167,0.29828495,-1,0.0,noise
slept until 9,sleep_quality,0.698012,0.40000606,0.29800594,-1,0.0,noise
6+ hours sleep,sleep_quality,0.65519774,0.35725796,0.29793978,-1,0.0,noise
sleep 8 hours+,sleep_quality,0.6840996,0.38659605,0.29750356,-1,0.0,noise
sleep 9 hrs,sleep_quality,0.6604897,0.3630919,0.2973978,-1,0.0,noise
long sleep,sleep_quality,0.843662,0.54649603,0.297166,-1,0.0,noise
difficult going to sleep,sleep_quality,0.7460799,0.44905692,0.297023,-1,0.0,noise
elevated sleep,sleep_quality,0.63212544,0.33540687,0.29671857,-1,0.0,noise
after an 18 hr sleep,sleep_quality,0.6730833,0.3770796,0.2960037,-1,0.0,noise
mid day sleep,sleep_quality,0.76766247,0.47177288,0.2958896,-1,0.0,noise
13 hours of sleep,sleep_quality,0.6093,0.31377155,0.29552847,-1,0.0,noise
slept through alarm,sleep_quality,0.65589935,0.36056298,0.29533637,-1,0.0,noise
7.75 hr sleep,sleep_quality,0.6218886,0.3267752,0.29511338,-1,0.0,noise
irregular sleep,sleep_quality,0.6881642,0.3931911,0.29497308,-1,0.0,noise
7.5 hrs sleep,sleep_quality,0.6152923,0.32033664,0.29495567,-1,0.0,noise
3.5 hours sleep,sleep_quality,0.57355547,0.27867848,0.294877,-1,0.0,noise
sleep 4-8,sleep_quality,0.6827021,0.38802284,0.29467928,-1,0.0,noise
6.5 hrs sleep,sleep_quality,0.601274,0.30700222,0.2942718,-1,0.0,noise
sleep till late,sleep_quality,0.7069683,0.41292816,0.29404014,-1,0.0,noise
6.5 hours sleep,sleep_quality,0.59087807,0.29693455,0.29394352,-1,0.0,noise
8 hours of sleep,sleep_quality,0.66829073,0.37434953,0.2939412,-1,0.0,noise
20 hr sleep,sleep_quality,0.6514893,0.35765415,0.29383516,-1,0.0,noise
8.5 hours of sleep,sleep_quality,0.5918561,0.29814827,0.29370785,-1,0.0,noise
10+ hours sleep,sleep_quality,0.6524737,0.35909057,0.29338312,-1,0.0,noise
sleep interrupted,sleep_quality,0.7386234,0.44545197,0.2931714,-1,0.0,noise
moderately disturbed sleep,sleep_quality,0.6769891,0.3840368,0.29295227,-1,0.0,noise
few sleep last night,sleep_quality,0.77436185,0.4815256,0.29283625,-1,0.0,noise
missing sleep,sleep_quality,0.7662786,0.4735337,0.29274493,-1,0.0,noise
Bad night's sleep last night,sleep_quality,0.74855274,0.45626986,0.29228288,-1,0.0,noise
7 hours sleep,sleep_quality,0.6604171,0.36816537,0.2922517,-1,0.0,noise
6 hr sleep ,sleep_quality,0.6691114,0.3770816,0.29202977,-1,0.0,noise
7.5 hours sleep,sleep_quality,0.59922516,0.30759147,0.2916337,-1,0.0,noise
6.75 hours sleep,sleep_quality,0.5674144,0.2757812,0.2916332,-1,0.0,noise
caught up on sleep,sleep_quality,0.80083305,0.50955606,0.291277,-1,0.0,noise
bad sleep-tossing and turning,sleep_quality,0.7339771,0.44297165,0.29100543,-1,0.0,noise
insufficient sleep,sleep_quality,0.7432698,0.45234936,0.29092044,-1,0.0,noise
 1 hour sleep,sleep_quality,0.717816,0.42711622,0.29069978,-1,0.0,noise
slept early,sleep_quality,0.7720636,0.48138285,0.29068077,-1,0.0,noise
no sleep after2230 7/21,sleep_quality,0.6368805,0.34630287,0.29057765,-1,0.0,noise
8 hour sleep,sleep_quality,0.71875715,0.4283176,0.29043955,-1,0.0,noise
difficult sleeping,sleep_quality,0.7750392,0.48464125,0.29039794,-1,0.0,noise
reasonable sleep,sleep_quality,0.7671859,0.47682756,0.29035836,-1,0.0,noise
slept in til 7:30,sleep_quality,0.6731782,0.38285565,0.29032254,-1,0.0,noise
Sleep 8,sleep_quality,0.7518314,0.46156704,0.29026437,-1,0.0,noise
daytime sleep,sleep_quality,0.7888298,0.49857637,0.29025343,-1,0.0,noise
slept well after 2 ambien,sleep_quality,0.5737307,0.28376925,0.28996146,-1,0.0,noise
Sleep headphones,sleep_quality,0.49331808,0.20364353,0.28967455,-1,0.0,noise
2< hrs of sleep,sleep_quality,0.578665,0.28919548,0.28946954,-1,0.0,noise
sleep 7 hours,sleep_quality,0.66100883,0.3715493,0.28945953,-1,0.0,noise
7.75 hours sleep,sleep_quality,0.5678737,0.27847004,0.28940368,-1,0.0,noise
5.75 hours sleep,sleep_quality,0.5666355,0.2773176,0.28931788,-1,0.0,noise
numb after sleeping,sleep_quality,0.5741578,0.28529954,0.28885823,-1,0.0,noise
sleep 8 hrs,sleep_quality,0.6978089,0.40953183,0.2882771,-1,0.0,noise
slept for hours during day,sleep_quality,0.6828827,0.3947692,0.28811353,-1,0.0,noise
minimal sleep disruption,sleep_quality,0.69413745,0.40603176,0.2881057,-1,0.0,noise
need sleep,sleep_quality,0.8341776,0.5462003,0.28797734,-1,0.0,noise
good sleep up to midnight,sleep_quality,0.69731134,0.40937304,0.2879383,-1,0.0,noise
Slept during day,sleep_quality,0.7799535,0.49207854,0.28787494,-1,0.0,noise
not good sleep,sleep_quality,0.83180475,0.5439346,0.28787017,-1,0.0,noise
7 hours of sleep,sleep_quality,0.644727,0.35724974,0.28747725,-1,0.0,noise
5 hrs sleep,sleep_quality,0.6687501,0.38136178,0.28738832,-1,0.0,noise
not bad sleep,sleep_quality,0.76176554,0.47451058,0.28725496,-1,0.0,noise
Rather bad sleep,sleep_quality,0.8308748,0.5438269,0.28704792,-1,0.0,noise
slept early last night,sleep_quality,0.68338203,0.39657205,0.28680998,-1,0.0,noise
sleep,sleep_quality,0.86396146,0.57733417,0.2866273,-1,0.0,noise
4.3 hours sleep,sleep_quality,0.57805455,0.29150385,0.2865507,-1,0.0,noise
sleep 7 hrs,sleep_quality,0.6813482,0.39491495,0.28643325,-1,0.0,noise
sleep better,sleep_quality,0.81575096,0.5293419,0.28640908,-1,0.0,noise
8h sleep,sleep_quality,0.722522,0.43626207,0.28625995,-1,0.0,noise
no sleep after 3,sleep_quality,0.6615404,0.37531745,0.28622293,-1,0.0,noise
bad sleep (previous night),sleep_quality,0.78100145,0.4948616,0.28613985,-1,0.0,noise
Excessive sleep,sleep_quality,0.73621124,0.450076,0.28613523,-1,0.0,noise
7.5 hours of sleep,sleep_quality,0.5747411,0.28874725,0.28599387,-1,0.0,noise
11.5 hours of sleep,sleep_quality,0.54750055,0.26159972,0.28590083,-1,0.0,noise
8hrs 20 sleep,sleep_quality,0.6757672,0.38988012,0.28588706,-1,0.0,noise
slept until 10;30,sleep_quality,0.6625738,0.37677497,0.28579885,-1,0.0,noise
2-3h sleep,sleep_quality,0.6720072,0.38623056,0.28577664,-1,0.0,noise
No sleep at all,sleep_quality,0.7422787,0.45652902,0.28574967,-1,0.0,noise
8 hours or less sleep,sleep_quality,0.6005517,0.31481904,0.2857327,-1,0.0,noise
disrupted sleep,sleep_quality,0.73892397,0.45340192,0.28552204,-1,0.0,noise
Day time sleep,sleep_quality,0.80227816,0.5167936,0.28548455,-1,0.0,noise
3.5 hours of sleep,sleep_quality,0.560774,0.27529052,0.2854835,-1,0.0,noise
went to sleep early last night,sleep_quality,0.7039559,0.41854241,0.28541347,-1,0.0,noise
13 hour sleep,sleep_quality,0.6747199,0.38954368,0.28517625,-1,0.0,noise
3 hrs sleep,sleep_quality,0.6533009,0.36826086,0.28504002,-1,0.0,noise
6.5 hours of sleep,sleep_quality,0.5680262,0.28320467,0.2848215,-1,0.0,noise
over 6 hours of sleep,sleep_quality,0.59798825,0.3131698,0.28481844,-1,0.0,noise
distracted sleep pattern,sleep_quality,0.61970204,0.3350113,0.28469074,-1,0.0,noise
Long broken Sleep,sleep_quality,0.74750865,0.46289295,0.2846157,-1,0.0,noise
sleep not great,sleep_quality,0.8124598,0.52791977,0.28454006,-1,0.0,noise
"restless, light sleep",sleep_quality,0.716522,0.4321285,0.2843935,-1,0.0,noise
late night sleep (after 00:00),sleep_quality,0.6778974,0.39355546,0.28434193,-1,0.0,noise
sleep 7,sleep_quality,0.73977727,0.45545995,0.2843173,-1,0.0,noise
sleep:8+,sleep_quality,0.7654114,0.48113567,0.2842757,-1,0.0,noise
slept almost 24 hrs- few awake times,sleep_quality,0.65185773,0.36802828,0.28382945,-1,0.0,noise
6hr day sleep,sleep_quality,0.6694809,0.3857455,0.28373542,-1,0.0,noise
poor sleep at wedding venue,sleep_quality,0.5522541,0.26884234,0.28341174,-1,0.0,noise
3 hours sleep ,sleep_quality,0.65395474,0.3708707,0.28308403,-1,0.0,noise
6 hours sleep,sleep_quality,0.64050806,0.35757098,0.28293708,-1,0.0,noise
short 6 hr sleep,sleep_quality,0.6646963,0.38247848,0.2822178,-1,0.0,noise
sleeping thru alarms,sleep_quality,0.52259016,0.24059042,0.28199974,-1,0.0,noise
good sleep,sleep_quality,0.82018083,0.5383511,0.2818297,-1,0.0,noise
5hrs sleep,sleep_quality,0.6883862,0.40676016,0.28162605,-1,0.0,noise
big sleep,sleep_quality,0.802027,0.5204253,0.28160167,-1,0.0,noise
5.5 hours sleep,sleep_quality,0.58919024,0.30768073,0.28150952,-1,0.0,noise
slept most of the evening,sleep_quality,0.7663317,0.48501632,0.28131536,-1,0.0,noise
slept hard difficulty waking up,sleep_quality,0.6181611,0.33687142,0.28128967,-1,0.0,noise
8 hrs 20 sleep,sleep_quality,0.6351814,0.35396454,0.2812169,-1,0.0,noise
cant wait to sleep,sleep_quality,0.72188044,0.44101113,0.2808693,-1,0.0,noise
15.5 hours of sleep,sleep_quality,0.549276,0.26881105,0.28046495,-1,0.0,noise
new sleep schedule,sleep_quality,0.64500225,0.36474013,0.2802621,-1,0.0,noise
two hours of sleep,sleep_quality,0.6781949,0.39801794,0.28017694,-1,0.0,noise
sleep away from home,sleep_quality,0.58592176,0.305879,0.28004277,-1,0.0,noise
poor sleep mechanics,sleep_quality,0.7590127,0.47911388,0.27989882,-1,0.0,noise
7h sleep,sleep_quality,0.72998405,0.45011902,0.27986503,-1,0.0,noise
10.5 hours sleep,sleep_quality,0.57913315,0.2994555,0.27967766,-1,0.0,noise
11 hour sleep,sleep_quality,0.67144626,0.39202225,0.279424,-1,0.0,noise
long sleeps,sleep_quality,0.81928724,0.5399524,0.27933484,-1,0.0,noise
woke early went to bed early,sleep_quality,0.6847484,0.4056045,0.2791439,-1,0.0,noise
4 hrs of sleep,sleep_quality,0.62390184,0.34487328,0.27902856,-1,0.0,noise
irregular sleep schedule,sleep_quality,0.62115693,0.34223393,0.278923,-1,0.0,noise
Fell asleep early,sleep_quality,0.76998,0.4912168,0.2787632,-1,0.0,noise
slept at least 9.5 hours!,sleep_quality,0.639909,0.36124867,0.27866036,-1,0.0,noise
trouble getting up after nap,sleep_quality,0.607031,0.3286121,0.2784189,-1,0.0,noise
5/27 difficulty falling asleep,sleep_quality,0.61739993,0.3389898,0.27841014,-1,0.0,noise
maybe 7 hours sleep,sleep_quality,0.6014655,0.32315356,0.27831197,-1,0.0,noise
short sleep 7hrs,sleep_quality,0.7232203,0.4450649,0.2781554,-1,0.0,noise
waking in night,sleep_quality,0.7396771,0.46152216,0.2781549,-1,0.0,noise
bad sleep 4 hours,sleep_quality,0.74393404,0.46579134,0.2781427,-1,0.0,noise
11 hours sleep,sleep_quality,0.61610544,0.33848846,0.27761698,-1,0.0,noise
slept til late,sleep_quality,0.7402924,0.462888,0.27740437,-1,0.0,noise
asleep at 3am,sleep_quality,0.7297853,0.45261335,0.27717197,-1,0.0,noise
11 hours of sleep,sleep_quality,0.60403407,0.32689163,0.27714244,-1,0.0,noise
less sleep than usual,sleep_quality,0.71483696,0.43776566,0.2770713,-1,0.0,noise
1 hour sleep last night ,sleep_quality,0.7224876,0.44548443,0.2770032,-1,0.0,noise
10.5 hours of sleep,sleep_quality,0.5609081,0.2839135,0.2769946,-1,0.0,noise
sorry a 20 hr sleep haha,sleep_quality,0.5700345,0.29326546,0.27676904,-1,0.0,noise
6 hours of sleep,sleep_quality,0.63665605,0.36024797,0.27640808,-1,0.0,noise
slept later,sleep_quality,0.7917988,0.51559335,0.27620542,-1,0.0,noise
3 hours of sleep,sleep_quality,0.646371,0.37036806,0.27600294,-1,0.0,noise
4 hrs sleep,sleep_quality,0.65485775,0.37887567,0.27598208,-1,0.0,noise
pretty bad sleep,sleep_quality,0.8306114,0.5546824,0.27592903,-1,0.0,noise
slept from Sat v early am to Mon am 11,sleep_quality,0.62273705,0.34711322,0.27562383,-1,0.0,noise
12hrs+ sleep,sleep_quality,0.62610495,0.3505444,0.27556056,-1,0.0,noise
fair evening sleep,sleep_quality,0.71893346,0.44385722,0.27507624,-1,0.0,noise
under 6 hours sleep,sleep_quality,0.6076455,0.33278465,0.27486086,-1,0.0,noise
5.5 hours of sleep,sleep_quality,0.5658429,0.2910876,0.27475533,-1,0.0,noise
interupted sleep,sleep_quality,0.7160596,0.44152695,0.27453268,-1,0.0,noise
weird sleep schedule,sleep_quality,0.6568568,0.38270462,0.27415216,-1,0.0,noise
10 hours of sleep,sleep_quality,0.6431569,0.36910152,0.27405536,-1,0.0,noise
mildly disturbed sleep,sleep_quality,0.7106801,0.4370666,0.2736135,-1,0.0,noise
Good sleep night before,sleep_quality,0.6748973,0.4016065,0.2732908,-1,0.0,noise
can't sleep,sleep_quality,0.7475102,0.47456473,0.27294546,-1,0.0,noise
adequate sleep,sleep_quality,0.76481533,0.4920982,0.27271712,-1,0.0,noise
sleeping at other end of bed,sleep_quality,0.53527033,0.26271746,0.27255288,-1,0.0,noise
not much sleep about 1 1/2 hours ,sleep_quality,0.59590554,0.32358223,0.2723233,-1,0.0,noise
slept in strange bed,sleep_quality,0.66014385,0.3878631,0.27228075,-1,0.0,noise
reasonable nights sleep,sleep_quality,0.71773833,0.4454652,0.27227312,-1,0.0,noise
anxious during nap,sleep_quality,0.6478654,0.37566113,0.27220428,-1,0.0,noise
never returned to sleep,sleep_quality,0.712114,0.4400279,0.27208608,-1,0.0,noise
10 hours sleep,sleep_quality,0.64769113,0.3758905,0.27180064,-1,0.0,noise
horrible sleep last night so I slept ,sleep_quality,0.71344244,0.4416685,0.27177393,-1,0.0,noise
short night sleep,sleep_quality,0.7675822,0.4958415,0.27174067,-1,0.0,noise
had a 21 hour sleep last night,sleep_quality,0.70774674,0.43604523,0.2717015,-1,0.0,noise
6 hour sleep ,sleep_quality,0.6855577,0.41389513,0.2716626,-1,0.0,noise
slept less than 8 hours,sleep_quality,0.6795238,0.40791613,0.2716077,-1,0.0,noise
interrupted sleep,sleep_quality,0.7434805,0.47216535,0.27131516,-1,0.0,noise
Really bad sleep,sleep_quality,0.8180178,0.5468714,0.27114636,-1,0.0,noise
Low deep sleep,sleep_quality,0.71262705,0.44174844,0.2708786,-1,0.0,noise
fine sleep,sleep_quality,0.7902651,0.51938784,0.27087724,-1,0.0,noise
narcoleptic sleep,sleep_quality,0.5962042,0.32540795,0.27079627,-1,0.0,noise
six hours of sleep,sleep_quality,0.628827,0.35808027,0.2707467,-1,0.0,noise
insomnia catching up ,sleep_quality,0.67402977,0.40333736,0.2706924,-1,0.0,noise
Fell asleep early last night,sleep_quality,0.715312,0.44474584,0.27056617,-1,0.0,noise
slept most of day ,sleep_quality,0.77696764,0.5067367,0.27023095,-1,0.0,noise
4.5 hours of sleep,sleep_quality,0.5744388,0.30423945,0.27019936,-1,0.0,noise
good nights sleep,sleep_quality,0.74690723,0.4770789,0.26982832,-1,0.0,noise
need more sleep,sleep_quality,0.79257596,0.52292883,0.26964712,-1,0.0,noise
unable to fall asleep,sleep_quality,0.6508345,0.3813336,0.2695009,-1,0.0,noise
8 hours sleep in 48 hours,sleep_quality,0.5539905,0.28454348,0.269447,-1,0.0,noise
slept very late,sleep_quality,0.71975446,0.45096672,0.26878774,-1,0.0,noise
not great sleep,sleep_quality,0.80412686,0.5355264,0.26860046,-1,0.0,noise
didnt sleep until 6am,sleep_quality,0.65967435,0.3910883,0.26858604,-1,0.0,noise
slept during afternoon rest,sleep_quality,0.71642536,0.44828457,0.2681408,-1,0.0,noise
sleep 6 hrs.,sleep_quality,0.6507982,0.38274246,0.26805574,-1,0.0,noise
Very long sleep,sleep_quality,0.7629056,0.4949387,0.2679669,-1,0.0,noise
only 7hr sleep,sleep_quality,0.7079153,0.44037926,0.26753604,-1,0.0,noise
slept more than 5 hours,sleep_quality,0.6687018,0.40148595,0.26721588,-1,0.0,noise
Horrible sleep,sleep_quality,0.81712073,0.5502294,0.26689136,-1,0.0,noise
4hrs sleep,sleep_quality,0.6711316,0.40426624,0.26686537,-1,0.0,noise
4 hours sleep,sleep_quality,0.6634551,0.39666623,0.2667889,-1,0.0,noise
reasonable night sleep,sleep_quality,0.7316541,0.46527737,0.26637673,-1,0.0,noise
4 hours of sleep,sleep_quality,0.65720695,0.39090824,0.2662987,-1,0.0,noise
asleep after 11pm last night,sleep_quality,0.6871033,0.42081112,0.26629215,-1,0.0,noise
good sleep after 02,sleep_quality,0.67074716,0.40461558,0.26613158,-1,0.0,noise
2.5 hrs sleep,sleep_quality,0.6189692,0.35294342,0.26602578,-1,0.0,noise
sleep debt ,sleep_quality,0.65325665,0.38741237,0.2658443,-1,0.0,noise
sleep 3,sleep_quality,0.7732843,0.5075089,0.26577544,-1,0.0,noise
Reasonable sleep with stilnoct,sleep_quality,0.5993461,0.3335903,0.2657558,-1,0.0,noise
Crap sleep ,sleep_quality,0.774887,0.5093944,0.26549262,-1,0.0,noise
5 hours sleep,sleep_quality,0.65643024,0.3912357,0.26519454,-1,0.0,noise
slept until 1 pm,sleep_quality,0.72558904,0.46057326,0.26501578,-1,0.0,noise
Sleep 4am-9am,sleep_quality,0.6368406,0.37192154,0.26491904,-1,0.0,noise
fell asleep after midnight,sleep_quality,0.7219,0.45709592,0.26480407,-1,0.0,noise
10 hour sleep,sleep_quality,0.685435,0.4209017,0.2645333,-1,0.0,noise
not able to sleep,sleep_quality,0.6975203,0.43307972,0.2644406,-1,0.0,noise
Limited sleep ,sleep_quality,0.7902355,0.52595246,0.26428306,-1,0.0,noise
goodish sleep,sleep_quality,0.7934863,0.52932066,0.26416564,-1,0.0,noise
deepest sleep in awhile,sleep_quality,0.6941986,0.4301852,0.2640134,-1,0.0,noise
anxious sleep,sleep_quality,0.71426815,0.45033187,0.26393628,-1,0.0,noise
disrupted sleep wake cycle,sleep_quality,0.57532173,0.31176472,0.26355702,-1,0.0,noise
went to sleep late last night,sleep_quality,0.6682954,0.40482262,0.26347277,-1,0.0,noise
5 hours of sleep,sleep_quality,0.6556734,0.39234406,0.26332933,-1,0.0,noise
no sleep after mn,sleep_quality,0.6580789,0.39496177,0.26311713,-1,0.0,noise
Sleep deficit since May ,sleep_quality,0.599851,0.33689895,0.26295206,-1,0.0,noise
5 hour sleep,sleep_quality,0.7036793,0.44107664,0.2626027,-1,0.0,noise
slept bad,sleep_quality,0.83863556,0.5760567,0.26257885,-1,0.0,noise
nap in aft but didnt really sleep,sleep_quality,0.6823439,0.41988814,0.26245576,-1,0.0,noise
no sleep still over 2 weeks ,sleep_quality,0.66360736,0.40160352,0.26200384,-1,0.0,noise
hopefully a long sleep tonight will end it anyway,sleep_quality,0.5868931,0.32522866,0.26166442,-1,0.0,noise
on <6 hrs sleep,sleep_quality,0.6861929,0.42466778,0.26152515,-1,0.0,noise
less sleep last night,sleep_quality,0.74947524,0.48803836,0.26143688,-1,0.0,noise
slept during the day,sleep_quality,0.77069736,0.50954473,0.26115263,-1,0.0,noise
woke more than usual during night,sleep_quality,0.7221657,0.46103108,0.26113462,-1,0.0,noise
not a lot of sleep,sleep_quality,0.756632,0.49553812,0.26109385,-1,0.0,noise
8.5 hours in bed but not sleeping,sleep_quality,0.62419903,0.36316878,0.26103026,-1,0.0,noise
slept for 1/2 day,sleep_quality,0.69968534,0.43876493,0.2609204,-1,0.0,noise
Slept away from home,sleep_quality,0.627406,0.3665534,0.2608526,-1,0.0,noise
sleep not restful,sleep_quality,0.7652861,0.50449514,0.26079094,-1,0.0,noise
slept for most of the day,sleep_quality,0.77926743,0.51848024,0.2607872,-1,0.0,noise
slept till 1pm ,sleep_quality,0.7269704,0.4663593,0.2606111,-1,0.0,noise
bad insomnia,sleep_quality,0.77090514,0.5103478,0.26055735,-1,0.0,noise
10 hours interrupted sleep,sleep_quality,0.6336018,0.37304968,0.2605521,-1,0.0,noise
2 hours sleep,sleep_quality,0.6695085,0.4090626,0.26044592,-1,0.0,noise
slept late (1am +),sleep_quality,0.717573,0.4571397,0.2604333,-1,0.0,noise
sleep apnea,sleep_quality,0.56623393,0.30585945,0.2603745,-1,0.0,noise
slept until 2,sleep_quality,0.6954075,0.43517137,0.26023614,-1,0.0,noise
slept for 8 hours,sleep_quality,0.7284775,0.46829304,0.26018444,-1,0.0,noise
